"","AP_Size1_BM1","AP_Size1_BM2","AP_Size1_BM3","AP_Size1_BM4","AP_Size1_BM5","AP_Size2_BM1","AP_Size2_BM2","AP_Size2_BM3","AP_Size2_BM4","AP_Size2_BM5","AP_Size3_BM1","AP_Size3_BM2","AP_Size3_BM3","AP_Size3_BM4","AP_Size3_BM5","AP_Size4_BM1","AP_Size4_BM2","AP_Size4_BM3","AP_Size4_BM4","AP_Size4_BM5","AP_Size5_BM1","AP_Size5_BM2","AP_Size5_BM3","AP_Size5_BM4","AP_Size5_BM5","AP_Size1_OP1","AP_Size1_OP2","AP_Size1_OP3","AP_Size1_OP4","AP_Size1_OP5","AP_Size2_OP1","AP_Size2_OP2","AP_Size2_OP3","AP_Size2_OP4","AP_Size2_OP5","AP_Size3_OP1","AP_Size3_OP2","AP_Size3_OP3","AP_Size3_OP4","AP_Size3_OP5","AP_Size4_OP1","AP_Size4_OP2","AP_Size4_OP3","AP_Size4_OP4","AP_Size4_OP5","AP_Size5_OP1","AP_Size5_OP2","AP_Size5_OP3","AP_Size5_OP4","AP_Size5_OP5","AP_Size1_INV1","AP_Size1_INV2","AP_Size1_INV3","AP_Size1_INV4","AP_Size1_INV5","AP_Size2_INV1","AP_Size2_INV2","AP_Size2_INV3","AP_Size2_INV4","AP_Size2_INV5","AP_Size3_INV1","AP_Size3_INV2","AP_Size3_INV3","AP_Size3_INV4","AP_Size3_INV5","AP_Size4_INV1","AP_Size4_INV2","AP_Size4_INV3","AP_Size4_INV4","AP_Size4_INV5","AP_Size5_INV1","AP_Size5_INV2","AP_Size5_INV3","AP_Size5_INV4","AP_Size5_INV5","AP_Size1_MOM1","AP_Size1_MOM2","AP_Size1_MOM3","AP_Size1_MOM4","AP_Size1_MOM5","AP_Size2_MOM1","AP_Size2_MOM2","AP_Size2_MOM3","AP_Size2_MOM4","AP_Size2_MOM5","AP_Size3_MOM1","AP_Size3_MOM2","AP_Size3_MOM3","AP_Size3_MOM4","AP_Size3_MOM5","AP_Size4_MOM1","AP_Size4_MOM2","AP_Size4_MOM3","AP_Size4_MOM4","AP_Size4_MOM5","AP_Size5_MOM1","AP_Size5_MOM2","AP_Size5_MOM3","AP_Size5_MOM4","AP_Size5_MOM5"
"1",-0.0256981935149743,-0.0258752884122214,-0.0149742010727725,-0.0190433987009835,-0.0455594054000457,0.0121024919016797,-0.0586736908119831,-0.0249178026625577,0.000514655028126258,-0.0450617344547511,-0.0343484536208861,-0.018676435410818,-0.0444145230768884,-0.0602967271515405,0.0341170931304608,-0.087081718419849,-0.0294721035901021,-0.0497626958479818,-0.0126686808339811,-0.0747667752756285,0.00156624954049506,-0.0316801860000274,-0.0689094360303613,0.00131169944037801,0.0480175797897892,-0.00777044062102266,-0.0169600819935254,-0.0104141680894164,-0.0268246630515427,-0.0472855578458363,-0.0271730667003132,-0.0511990838970917,-0.0334099215356677,-0.00776041042254877,-0.0109721129906187,-0.0312540840750902,-0.0195319680733871,-0.0438384230362837,-0.0909311542178502,-0.0298911720104459,-0.067756452507598,0.0138950876167682,-0.0518463659913714,-0.00810282579099927,-0.0560706048344319,-0.0210286947644446,0.00418791932822482,-0.00556355555271144,-0.021021118452686,-0.00487321376287211,-0.0368896053824802,-0.0315594045057477,-0.0181631420909626,-0.0264192396348747,-0.023777990407765,0.0144519586727305,0.002199131557444,-0.00482491627788075,0.00290955944850225,-0.0393533790496297,-0.0492058973777233,-0.027766516722878,-0.0418120668463115,-0.0376926707994409,-0.0483614273663391,-0.0485862369435869,-0.0470669662471088,-0.0461318531249259,-0.0770582711546232,-0.0347748622273396,-0.016226521795673,0.010842975227036,-0.0252003799505185,0.0109944300609888,-0.0204181948661556,-0.0270978973330207,-0.0488127083906537,-0.0226297922300847,-0.0131847620426266,-0.0213761013076084,-0.00752027797873978,-0.0281658623185873,-0.000809846332251653,-0.0176915348138719,0.00479411126666104,-0.0351275701599394,-0.0242099699295135,-0.0316689956204482,0.029306055384019,-0.0404648561734265,-0.0621794631788799,-0.0815796231834058,-0.0504523290977768,-0.0171656180534701,-0.0412128565758865,-0.0178440955475004,-0.0496839151558632,-0.019658964051765,-0.00869889992084637,-0.0203730853946146
"2",-0.0347446872594087,-0.0199099019317616,-0.0105469234114029,-0.0193376119346367,-0.0336748161184351,-0.0292785186841642,-0.0269315294149761,0.00869047781707858,-0.0387020961636577,0.0227294325688629,-0.0202207227415866,-0.0180700574868646,-0.0712339253470885,-0.0133855848024381,-0.0202618118183173,-0.02317178992028,0.00556676618940906,-0.00306004384905926,0.00150815741716538,0.00609074234039498,0.0403168739100512,0.0314739192553674,-0.0580680243045155,-0.0247643013758094,-0.0105916599419368,-0.00267682441760216,-0.0297476734183207,-0.0266396001929451,-0.0520031349629917,-0.0397768536127453,0.00184013405968045,-0.0298562493640675,-0.0141784878205107,-0.000384062047338537,-0.026135208164001,-0.0272817250037868,-0.0149104393638888,-0.0185760552176875,-0.0486419828461697,-0.0636375724801734,-0.0240628864321705,-0.00983458396206154,-0.00305204856518483,0.0223321170202743,-0.0122882623997356,-0.0136671057223376,0.00232716970785071,-0.0429873597658832,-0.0550536339823264,0.0159339083597097,-0.0375088328427913,-0.0109513785912619,-0.0391087180762791,-0.00878489313940974,-0.00355465976632337,0.000343347165832177,-0.0206762970385425,-0.00405576888436832,0.0258068461497415,-0.0368720469974197,-0.0425205229258544,-0.0518565857786516,-0.0185513276419051,-0.0178182316853614,-0.0340318838600195,0.00242162106830029,-0.00217590567662756,0.00195537066889604,-0.0136341637197283,-0.0246142658468765,-0.0390590637731062,-0.0262199886912468,0.0463399854441933,-0.00310453039373445,0.0228720200346859,0.00330706601733326,-0.0195008242234116,-0.0421018268402982,-0.00320211512010568,-0.0142925731456341,-0.0499011750954933,0.0434724905085735,0.0299441351462345,-0.0151250598275868,-0.0245127811488239,-0.019242185800745,-0.0233309035365687,-0.00113168696609738,-0.0535997520643913,-0.0274306755776516,-0.0441894400065234,-0.0392237893713011,-0.00415511668576638,-0.028821689225682,-0.0342513730594671,-0.0282568788441787,-0.0264388458113466,-0.0161296610167761,0.0215621468137597,0.0335862798224097
"3",-0.00404978078165511,-0.0227987563226955,0.0334895521071206,0.00923290896083499,-0.0113704541382679,0.00813729233896859,0.0331842516201354,0.0502620517145103,0.0396056619013238,0.0295370087832427,0.0396555597002091,-0.0152375385501452,-0.00888156831231168,0.0513587370616806,0.0493371361463124,0.00834435784170157,0.0381071714904542,0.0198869265787594,0.0135569738053437,0.0289160859960463,0.0475551980034301,0.0168823886169805,0.0480772938462698,0.122921234100222,0.0620921079212974,-0.0225631331785801,-0.00982585689176098,0.0139666244694541,-0.0160424326419212,0.0109836991972428,0.0611400546868557,-0.0364744446435137,0.00460154340084852,0.0369528126427742,0.0419970858497831,0.00645936574222221,0.0413981982933257,0.0219503884679273,-0.0142725064978957,0.0827351405367317,-0.00423526595674779,0.0615738004736495,0.0433465231362017,0.0311047630016731,-0.00498482935051199,0.0640047793705188,0.015562735300197,0.0404827871030267,0.0618012581717804,0.0656507011941073,0.00868438539750261,-0.00956030564603318,0.0139521486654941,-0.0437465585690617,-0.0206647593021419,0.0393089197061781,0.0236463836793037,0.0110113107656819,0.0160833040686026,0.0437317897073338,0.0128770473051629,0.0585885327216924,0.0199747738021395,0.0189327420629449,-0.0113499067244078,0.0363941870385059,0.0204551938567279,-0.010208293920019,0.0408757456416416,0.0257321837487178,0.0557543602269676,0.0577770980768039,0.0660923698344998,0.068444082063051,0.0605350846960205,0.0070113970224033,-0.00929267692623327,0.0140748698081885,0.0120387221794063,0.0265299292140092,0.0251132326974123,0.0550761010402377,0.0411925156564828,0.0209567849123368,-0.0200609471019376,0.047048054585278,0.0263505006671898,0.0417937025928271,0.0321120461878605,0.024071515792805,0.0542854964744909,0.00557163904697108,0.0503034891985185,0.00695645544857535,0.0102230423022522,0.0324674620519474,0.0682663994000431,0.0617985400418021,0.0563156683638673,0.0587946079507656
"4",0.00126802638731432,0.0421704284637578,0.08988659689926,0.0588709455815832,0.00316963061757684,0.0990901601758087,0.0608373198391953,0.0599621714401113,0.101905526771344,0.02799241801771,0.0769132690427594,0.0697155133085078,0.0584679244541209,0.0712766222665463,0.0684647915809681,0.0303411884344493,0.0447480845859389,0.104950573016521,0.0249930145717445,0.0823793282701271,0.0714340860215882,0.0899258409991379,0.0973478230017087,0.0398301799039406,-0.00207327245736151,0.00445218845579928,0.0438993899890504,0.0325771942367744,0.0214587118908614,0.0485025446018901,0.0546570540481107,0.0346741557425063,0.093402614273739,0.0397106196139684,0.0558028703083326,0.0539054654939889,0.114880976797705,0.0551969125841128,0.00766689593170276,0.047955318450654,0.0901881421397949,0.079710394969767,0.101495412516572,0.0689910145392887,0.0729792014352764,0.0476095506917793,0.051787297356106,0.0879912457936152,0.104514287496257,0.0612547283261395,0.00994312621524068,0.0297229104394759,0.0437416138466834,0.0285949505420042,0.0421549589764994,0.0881525505733171,0.0701229405160428,-0.00320134315468226,0.0395884257698538,0.0241535842974613,0.103859184643514,0.0946970752924121,0.0555865351478656,0.0500318548176242,0.0917754958926123,0.0657936631627721,0.0671890938988989,0.0850049341760852,0.136116559155452,0.066385303939796,0.0556050170686179,0.0594948219421829,0.0521959822713214,0.099202795840241,0.0966560298846801,0.0716999386760171,0.0698696277555198,0.0703671548675682,0.0260758545671343,0.0464949563752822,0.121547317310678,0.0904821585563091,0.0776281807199705,0.0586727601522949,0.0733772147738936,0.0647122114515997,0.104220368287267,0.094402582619198,0.124253912881664,0.0362970367829888,0.0905143468148902,0.0997180029135824,0.0445881773970326,0.135681805472708,0.0588906256683025,0.0583288994431418,0.117142898037639,0.0494337772784181,0.0218347535708006,0.0543250479842024
"5",0.0228469586666936,0.0266069749211402,0.0394748346541681,0.0155006774726377,0.000602406620998992,-0.00170234005245174,0.045275627382295,-0.0116721214552144,0.0175258175144646,0.00367914130053078,-0.0242377126376578,0.0105608088845534,-0.00158423563755028,0.0110222137438676,0.0389062105834159,0.0105301994586154,0.0394077503281899,0.0412540320522619,0.0327517039627276,0.000270492886775404,-0.00717870346055994,0.0334182715577434,-0.0225802411959385,0.0245861397248721,-0.00838305290965383,0.0299279062722983,-0.0200261479916085,0.0172388963397108,-0.0086667641439458,0.00252242718142584,0.0363843676633615,0.00352989208056908,-0.00351991753330929,0.0660033609365826,-0.0346781303991353,-0.0194850628875467,-0.0075253958319744,0.019827663041039,0.00627371945645455,0.00538022041198116,0.0143748944870894,0.0194071948800569,0.0313557672993174,0.0163885263893289,0.015254293991032,0.0177159410630765,0.0304590431229214,-0.0652842464608982,0.000529907801838328,0.0226659731299604,0.0386688225430925,0.0303669639279893,0.00665134194683416,0.00951267623143752,-0.0106298926677064,0.0210549364134937,0.0270179937026595,0.0268744583624834,0.0307971506964548,-0.0206331550354616,0.0214003617995616,0.0118870730787092,-0.00225073869387741,-0.012842592877704,0.0127538941632184,0.0636752730306543,-0.02657650152554,0.0234426130802116,0.00222375486456084,0.0224684169741696,0.0352608286139551,-0.0061100170731831,0.0132594163984458,0.046916447757609,0.0274854103498341,-0.017559203766373,0.0129005257486268,0.0013613943637378,0.0503959416457444,0.0126792618189843,0.00503419516965094,-0.00358351755359371,0.00538046468727465,-0.0181433562071646,0.0237993115940119,0.0219564498921897,0.0236276512151171,0.0108580746173505,0.00610380562392954,0.0367053714091866,0.0125591727215533,0.0087057062377604,0.0285008811881611,-2.47046095566382e-05,0.0210791840648174,-0.00490645379845317,0.032969729614625,0.00614185054613129,0.00968974871679437,0.0291873118209592
"6",0.0696865050257252,0.0310237205182306,0.0265873613295737,0.0312003748612302,0.0282623297151595,0.00620626111224813,0.0482582415431698,0.0790154961511412,0.0526447927443348,0.0412663891803617,0.0269460932320985,-0.0452222796396376,0.053263750284938,-0.0646919538721626,0.0118311358515186,0.0385806821642214,0.102236647161457,0.00529366423558134,0.0248251925179983,0.0133825815338861,-0.0045918065814984,0.0267376111816181,0.0535161532268344,0.00783158757332007,-0.00660558760107394,0.0380490931011271,0.0260516565286394,0.0297004625224562,-0.026699295696988,0.0206292363180406,0.0081071683479443,0.0333766555692453,0.0756374825761129,0.0504340413609108,0.0400115656482694,0.00723540671831858,0.0151472415766898,0.0168654398132666,0.0703348725440112,0.0399216736065748,0.02580118753227,0.0258789074126481,0.0508248916192869,0.0340878948115379,0.0108752308177395,-0.00788768885500795,0.0117648102533522,0.0587522242079028,0.0234043018926853,0.0072209332274865,0.0363818151369444,0.0439307002701985,0.0314783331642969,0.0426457190857263,0.0403283152539189,0.0117069213593527,0.061862596811853,-0.00439507232478019,0.094370680943735,0.0537973832806549,-0.00687172370010539,-0.0164937337428468,-0.00291479121487361,0.0159784587165375,0.0261802202708391,0.012463174059377,0.0248263121839868,0.0596337434558499,-0.0144088747246555,0.033467431919191,0.0470333066049884,0.0541638945409214,0.0222828406765694,-0.00101341760839069,0.00521834774613604,-0.0193555559212711,0.0277089486469939,0.0333880044308987,0.00803537514063386,0.0227185649628528,0.0249750199188618,0.046603986436235,0.051150632163681,0.00982782935139531,-0.00172195187904777,0.00395424276167772,0.0111059789264708,0.0157546532107314,-0.069865469087011,0.0418720881440331,0.000996587229691471,-0.0063390682269224,0.0522459862787668,0.0194752345626615,0.0197176555449189,0.0386724795033047,0.0512481006640057,0.0219188577158885,0.0380262673861551,0.00199288253623356
"7",-0.0137129183547257,-0.00910024202619878,-0.0164013275969972,0.000442165708639737,-0.00624675135280668,0.0257476259660686,0.0221174669182575,-0.0230761290581439,-0.0421054992041518,0.0471599801685417,-0.0253282885134804,-0.0484102458109218,-0.0371786959909581,-0.0290229770881762,-0.041023444574772,-0.0172805925079185,0.018445775529816,0.010354941075476,-0.0118082673028269,-0.00521337309026051,-0.0194926220300484,0.00986049090381098,-0.00288536153345373,0.0382587748512143,0.0371345110894543,0.00340105079556501,-0.0031646943650647,0.0113035410301599,-0.0479924910123026,-0.0310856177519364,0.0181681444536206,-0.0388897665003812,0.0373740374353321,0.00772758666519895,0.00871803305108516,-0.0662969882779099,-0.0185545275015739,-0.0421586666244824,0.0205498786411857,-0.0376004163285683,-0.0209240880187905,0.00181922440751113,-0.0526583868708255,0.0394222586058176,-0.0239320056098501,0.0153714154039933,-0.0223400303577313,-0.0114580468842748,-0.0564919653506934,0.0212160319845884,-0.00193778567640395,-0.026423167259,-0.0590616201682551,-0.0298652289065652,-0.0148165849490512,0.0218242943671647,-0.056551758323475,0.0422077904741628,-0.0098965790781834,0.00189652309340075,-0.00658842619360379,-0.0414728890282115,-0.0235990034240893,-0.0211073353782575,-0.0403566572649004,-0.0431932448704333,-0.0404796503975046,-0.018354539560234,0.0183382196152227,-0.0462889475467917,-0.0453501485470306,0.0331846896418619,-0.000561934010033149,0.0186508955121533,0.00521452817158465,-0.0243355764271622,0.00329563242294576,0.0117730979445062,-0.0243322583949935,0.0093367421943054,-0.0122080761142866,0.0129589934810228,0.0121484055594694,-0.00470930645429619,-0.0256235947604563,0.00599024498601433,-0.0726056104867822,-0.0180265192534806,-0.0169904271814796,0.0352649444068646,-0.0130468265105054,-0.00472324307938859,-0.027528820732889,-0.00239355221958601,-0.0362229918219022,-0.0722295504934309,0.00137981576780477,0.0492447096337142,-0.0415518393469896,0.0285323021815309
"8",-0.0018799298003343,0.0253744408213383,0.03290327456034,0.0252071419665907,0.0111049893052021,-0.0696817525821645,0.00177244878136637,-0.016868233701804,0.00206939431259202,0.03874792936643,0.0159607731070192,-0.00864959714264601,-0.0172618627512424,-0.066389902550386,-0.0447566092352181,0.0353112830041676,-0.00467840671084706,-0.00495120652884161,-0.00478699036958249,0.00122885926032444,-0.0161953261666026,-0.00226132013549156,0.0150738713658354,-0.028962552509446,-0.014639623175579,0.0342814665212988,-0.00654570668458947,0.00948620834703695,0.00119155723826757,-0.0164409258358977,0.0584336608747217,-0.0109989009589735,-0.0295444145729699,0.0202505034332039,-0.0205596204038936,-0.0207670920910425,-0.0295110628634071,-0.0427600001393545,-0.0480199672126643,0.00648180719769024,0.00553627145251854,-0.000941742149793785,-0.0213577315049687,0.0189900122827051,0.0369618580313195,-0.00295723813674334,-0.00088822771065783,0.019353549958435,-0.0111679577465528,-0.0262114185516811,0.00957520907971065,0.026836281982601,0.000825217327428404,0.00234373597777538,-0.00602665400146337,0.0340984081346253,0.000487144970034216,0.00528085692628276,0.0161650121287397,0.00473698640990032,-0.0731731123793358,0.00855988239184287,-0.0120304180228798,-0.0108302388306784,0.0118962864843993,-0.0138786510957873,-0.0215022935141747,-0.0221324950408331,0.00865385092405021,0.0129564112632953,0.0126955796653556,0.0108035212005428,0.0187820745741752,0.000896411774438009,-0.0139988300058978,0.0394557016183648,0.0348581521728417,-0.00992481697699974,-0.0181128557656127,0.00978925571069236,0.0180312583183852,-0.0173136547391093,-0.00261566510318764,0.0168231685048783,0.00600188190896313,-0.00447972364058409,0.0155648580552109,-0.0190341746039732,-0.029500194371359,-0.0120849321148762,0.0213612583408334,0.0389546100268339,-0.0182794829296953,0.0139854195913714,0.0180308108764302,-0.032600628422262,-0.00306526865827666,-0.00298377298098164,0.0301294964388714,-0.0326105496703414
"9",0.000366086606198267,0.0539570325479751,0.0288607624045114,0.0284387354628025,0.0363742301788669,0.0125893952415668,-0.00411305641943131,0.0813310132773271,0.105209709564728,0.0205072955731116,0.0254264598625462,0.00181399305097436,0.0192085209288081,0.0327626832009583,0.0236954432429926,0.0110573131586115,0.0341126737257676,0.0307785384562426,0.0261919027164021,0.0483742803004907,0.0345898712862097,0.0744303813439781,0.079344902730024,0.0795105855653631,0.054152450103666,0.0234214698948263,0.0233180202024953,0.0155458368970686,0.0548031715188707,0.00313215423656819,0.0546570540481098,0.0546667444605357,0.0498395037523885,0.0528364382186446,-0.00747397624803133,0.03792451067055,0.028690559004029,0.0314309967551299,0.0252781461458211,0.0260951615619231,0.0328564816798892,0.0671622794862426,0.00433637619181262,0.0573283645026001,0.0397377361946886,0.0488608112747923,0.0874033236089779,0.0467183960718299,0.029554164234357,0.0400565908497454,0.0622320252049398,0.0803617417974688,0.0403476130974307,-0.00569418438298113,0.046848595645534,0.0507853879654912,0.0326594484144012,0.11965541135373,0.0527785586738097,0.0568538791880059,0.00133895260474758,0.0492084711836894,0.0750119239062729,0.0395412881068392,0.0541606082981431,0.0503469860488781,0.0453434659137839,0.0261786073296346,0.0614913381859549,0.0218561648266251,0.0698816373766935,0.0469032062048908,0.0912747001074209,0.0404485172126022,0.0159740590289242,0.0901265157526719,0.0299080332670107,0.0191679952749135,0.0444224681926614,0.0323098693521838,0.0135403694080563,0.0404646745586241,0.058589075416719,0.0611240698888542,-0.00942877869376228,0.049178965281572,0.104296370445998,0.0432433434186869,0.0269881571974009,0.0110344741005811,0.0710339435196005,0.0107300189547256,0.0164310227581528,0.0426612097748574,0.0661636896690728,0.0546070983401783,0.0638535579099098,0.0466370081929748,0.0685498394725272,0.0743174291895874
"10",-0.024480019671354,-0.0197783026079596,-0.0087859280963041,0.0161192593911131,-0.00330028031436826,-0.0312804466749659,0.00222626062551663,0.00752425689616483,-0.020640001207011,0.00438416966207998,0.0139894588140484,-0.040166726614015,0.0069007561408266,0.0374140510751198,-0.0179891470363697,-0.0256605513832395,0.0082307316822797,-0.031614536403156,-0.0159753932266074,-0.0244706119736824,0.0206992322638935,-0.0160674420320797,-0.0329820549608793,0.000849169563713885,0.0306862202443095,-0.0037635480333212,-0.0135997983972866,0.0362448008779465,-0.0270921083822775,0.0334608119764627,-0.00516200623686423,-0.010290628999941,-0.016241643759283,-0.0311013452905173,-0.0279230647151217,0.00163556509430812,-0.00550445027288237,0.00713634519907289,0.00208274698961655,-0.0103012584232407,-0.000672818073316156,-0.0199209342848526,-0.0261345100961733,-0.0279682225726692,-0.0430817719028817,-0.00925087176680699,-0.0557282661536731,-0.0151593858090732,-0.00546930237589868,-0.00118609898559333,-0.00197073259191527,-0.0283053644168518,-0.0430327876612972,0.00171344153283238,0.0256657088551604,0.012081883689785,0.00134530178441704,-0.0373887322648243,0.0283931218971317,-0.00722824801422941,0.0206538016165083,-0.00614320596406809,-0.0208506532846361,-0.0212774969163739,0.0189824303825004,0.0311227797291044,-0.0236156009355742,-0.0373900834074758,-0.0269681532460161,-0.018509776860033,0.0316765974801966,-0.00195515566398246,-0.0137864397315773,0.0109074007951278,-0.0204220144407078,-0.0108658354917811,-0.00676083729989502,-0.0148667115851211,0.0109557482303232,0.00807848577092114,-0.00198934576921667,-0.00976098258525996,0.0150667488933905,-0.00793050872553667,-0.0110064634944707,0.0219564498921902,-0.0307085411744318,0.0151883195089112,-0.0144490234850329,0.015074296998951,-0.00939076259951499,-0.0368189376862877,0.00264638212659689,-0.0138484876023425,0.000881278815352202,-0.0130910885868092,0.0103018502968235,-0.0307745607563354,0.000785871626936795,-0.00991938207623302
