"","W_Size1_BM1","W_Size1_BM2","W_Size1_BM3","W_Size1_BM4","W_Size1_BM5","W_Size2_BM1","W_Size2_BM2","W_Size2_BM3","W_Size2_BM4","W_Size2_BM5","W_Size3_BM1","W_Size3_BM2","W_Size3_BM3","W_Size3_BM4","W_Size3_BM5","W_Size4_BM1","W_Size4_BM2","W_Size4_BM3","W_Size4_BM4","W_Size4_BM5","W_Size5_BM1","W_Size5_BM2","W_Size5_BM3","W_Size5_BM4","W_Size5_BM5","W_Size1_OP1","W_Size1_OP2","W_Size1_OP3","W_Size1_OP4","W_Size1_OP5","W_Size2_OP1","W_Size2_OP2","W_Size2_OP3","W_Size2_OP4","W_Size2_OP5","W_Size3_OP1","W_Size3_OP2","W_Size3_OP3","W_Size3_OP4","W_Size3_OP5","W_Size4_OP1","W_Size4_OP2","W_Size4_OP3","W_Size4_OP4","W_Size4_OP5","W_Size5_OP1","W_Size5_OP2","W_Size5_OP3","W_Size5_OP4","W_Size5_OP5","W_Size1_INV1","W_Size1_INV2","W_Size1_INV3","W_Size1_INV4","W_Size1_INV5","W_Size2_INV1","W_Size2_INV2","W_Size2_INV3","W_Size2_INV4","W_Size2_INV5","W_Size3_INV1","W_Size3_INV2","W_Size3_INV3","W_Size3_INV4","W_Size3_INV5","W_Size4_INV1","W_Size4_INV2","W_Size4_INV3","W_Size4_INV4","W_Size4_INV5","W_Size5_INV1","W_Size5_INV2","W_Size5_INV3","W_Size5_INV4","W_Size5_INV5","W_Size1_MOM1","W_Size1_MOM2","W_Size1_MOM3","W_Size1_MOM4","W_Size1_MOM5","W_Size2_MOM1","W_Size2_MOM2","W_Size2_MOM3","W_Size2_MOM4","W_Size2_MOM5","W_Size3_MOM1","W_Size3_MOM2","W_Size3_MOM3","W_Size3_MOM4","W_Size3_MOM5","W_Size4_MOM1","W_Size4_MOM2","W_Size4_MOM3","W_Size4_MOM4","W_Size4_MOM5","W_Size5_MOM1","W_Size5_MOM2","W_Size5_MOM3","W_Size5_MOM4","W_Size5_MOM5"
"1",-0.0309987211421829,0.00809571316451255,0.011234090959047,0.00715774393266958,-0.00793710632655341,0.00249486374383644,0.00727700675875744,-0.00311659899609733,0.00268166667207352,-0.0246682206408102,-0.0508549150400381,-0.0358056090221282,-0.0281509783182062,-0.0474250103573362,-0.0230599337279602,-0.0403115035281297,-0.0281589991008971,-0.0548068200055463,-0.0451029440550199,-0.0529489291980615,-0.0230213136100075,-0.0502279820312625,-0.0257077066668196,-0.0149483019483655,-0.0502277237780846,0.00376631082381841,-0.0147783985889716,-0.020396101776009,0.0147615188229731,-0.00475501166565333,-0.0215127726296389,-0.0133567316650995,-0.0203706845780182,-0.0220475929684033,-2.89709753117789e-05,-0.0662999359145009,-0.0825614097095865,-0.0371633716400239,-0.0366784280199544,-0.0275611616748038,-0.053498246753962,-0.058948588311758,-0.0440132855113098,-0.0521954001833914,-0.0653047321504556,-0.0223553305016114,-0.0364331385558484,-0.0407901713969339,-0.0212894673918338,-0.0385066487851789,-0.00166568633078178,-0.00738277753243072,0.000729636996666096,-0.00604257435640769,-0.0199469792676736,-0.0268334645310204,-0.0241203173601684,-0.030443975520269,-0.0290312850501632,0.012757946801134,-0.0518011120698584,-0.0497304966380947,-0.048414127636447,-0.044618053744006,-0.0311737711295273,-0.0421131935071962,-0.0466397962211413,-0.0619646099062808,-0.0299284732546168,-0.0372079841285223,-0.0351517719632081,-0.0101494556306481,-0.0321242776567285,-0.00287252319179925,-0.0141093094867728,0.0124821146486157,-0.00574203705265632,-0.0262656942588374,-0.0142594166350967,-0.0260929896552533,0.00162073245685022,-0.0209988984427764,-0.0220635117343148,-0.021837222716227,-0.0345344315364726,-0.0084259300916887,-0.0477548012856649,-0.0458073334435739,-0.0649138584923971,-0.0264605144163362,-0.00634286484778356,-0.0434904940752616,-0.0400640192227438,-0.0419761225780853,-0.0421810056935721,-0.00733640824815687,-0.0458945624684333,-0.0390926285059805,-0.022952347855439,-0.0128371562240146
"2",-0.00724485077449012,0.0106213530883981,0.00958988417105271,-0.00852942182908491,-0.00257208709334702,0.045540444437404,-0.00355114872983235,0.0257786446374659,0.00953503029449642,0.00308643558500355,0.0203113320278556,0.019681348527971,0.000157402137498588,-0.000905066997869634,0.0085583570416711,-0.0129607070370302,-0.00253149240834602,-0.0178800203298613,0.0137910153044531,0.00424913369531868,0.0378225122224947,0.0354072964101419,0.0332617212388825,0.0297408219585428,-0.000264129782174473,-0.0118396292818431,3.0114820192377e-05,-0.00531677722383519,-0.0255965334662516,0.00188535982910492,0.000957079328290967,0.0468912933261465,-0.00481379732448635,0.00932789358484977,0.0050952640638883,-0.00906977481412969,-0.0156014150425631,-0.0175877451257873,0.00392705943036204,0.0132374157068256,0.0287877102996493,-0.000614016398390625,0.0427055264749911,-0.00928356410149899,-0.00158032543900071,0.00621068414751679,0.00474739273929542,0.00785700971442427,0.00266526079487719,0.0548892308803183,0.0202599266797957,0.0158492082697232,0.00924230502451086,0.0152993729042461,0.0138322908925375,-0.00588150012522219,0.00252841316933408,0.0201711348612948,0.0217703183084655,0.0117693124219384,-0.0024545130417567,0.00169856603000512,0.00324972646827751,-0.0036781926172533,0.0193391882899688,-0.00795797215847945,-0.000722126901733788,0.0032613256707778,-0.0343650415756966,0.0079426740510514,0.00643052323236006,0.0103657241938383,0.0467682626218819,0.0169514441720626,0.012394562815509,0.00130298875217907,0.015102739303745,-0.0255110204973706,-0.0245479124781199,-0.0125903457216247,0.0282313180344792,0.0066177724426559,-0.0104683875075146,-0.0175037087233217,0.00673763205591143,0.0130931347206192,-0.00201782432598579,-0.00251345130186445,-0.0166983569498376,-0.0158568732754291,0.0126879011696463,0.0212242508969152,0.0179827173346928,-0.0113414373613823,-0.0452451189841988,0.0523570678714332,0.0316226546645813,0.00469867588010081,0.0132455035928418,-0.00531515006738181
"3",0.0033062544789833,0.0245142630319563,0.0137886641619676,-0.00289612231549614,0.0252336061245317,0.0134013181244533,0.00316113467389174,0.0166206192324273,0.0153364014642943,0.00501786592182623,0.0252128119377992,-0.00436610851512699,0.0216553157683879,0.00155533104304526,0.0217076232884565,0.0302688892192003,0.01241374222658,0.0191026353293306,0.00714436462709611,0.00116026095583288,0.0552673218225754,0.0422436413995482,0.0590938293341031,0.0306829335662576,0.0351903896774376,0.0278394081611997,0.0201897245291746,0.0160931168484776,0.0175724797942728,0.00584446827447854,0.0413721016751773,0.0378149939306285,0.0242426843686313,0.030433920984351,0.0217778300441169,-0.00469307013710545,-0.0199510146659239,-0.00214170019238132,0.0148099877656392,0.0105468095577612,-0.0113352862710034,0.0169233742617857,0.0241396794956324,0.00834598901251802,0.0106706971946461,0.0285846243068956,0.0645489037372834,0.0390027148288819,0.0137554729169257,0.02844635737309,0.0450450498648471,0.0433501311142866,0.00185336690672069,-0.0508365044738585,-0.00296366832428166,-0.0307694989349216,-0.00399364217361461,-0.00418696990829814,-0.00608604099491021,0.029146617033422,-0.000529872845321296,-0.0111834294460801,0.0159013160032581,0.0224349125195181,-0.00220954404919015,-0.00219935189803983,-0.00579118218144706,0.0220683574421752,0.0118179179550971,0.0116084478083381,-0.0204202887725165,0.00936756152637056,0.0457600971286197,0.0465630270775342,0.0435395779955191,0.0188006165297893,-0.00908603378156387,0.0120947283091765,-0.0145465414632757,0.0255420184776911,0.0267375244032745,-0.00783590157456256,-0.00920959350397089,-0.0183780053359733,0.0144888424846018,0.0140812389101532,-0.00611882863448145,-0.0113775090201442,0.00131489327314807,0.0408703635796425,0.0231915858180106,0.00721321223032058,0.010009503307479,-0.00545998133110132,0.00219120357992197,-0.000171012814723079,0.0363405433083436,0.0374633158641038,0.015909414258477,0.0117795336802989
"4",0.0633251204455305,0.080158828630862,0.0774381157949535,0.0496002528674044,0.0808761709633534,0.0786191603429264,0.0847313493944844,0.0756856398020117,0.0762059374984484,0.0915499204933112,0.0786509128917972,0.0829978363941398,0.0885568597531994,0.0751799611313061,0.099142083897423,0.067758713202582,0.0899539770507892,0.0917780844851272,0.115516541411528,0.0941526226937236,0.0697819818583166,0.0788218936303869,0.0431293162038373,0.0913199787532182,0.0586031363750329,0.0812112754803776,0.0704034208033692,0.070949005668708,0.0765632263676064,0.0623612867929088,0.0726250771824304,0.0786636317127551,0.0624337494420595,0.0812677743565453,0.0933211893300866,0.092915698885801,0.0783684755910887,0.102198776608194,0.0757258963610879,0.0977252479321338,0.0782672267773429,0.0847352392176934,0.0933107311183442,0.0991796395938341,0.0991059058414883,0.0573683047578208,0.0807363850502651,0.0681346547049743,0.0684872664299349,0.0544554816892115,0.0668209574341415,0.0866125483957677,0.0557520618892293,0.0621543717991608,0.0783675944498216,0.0755585374067875,0.0686182685570181,0.0369419010871839,0.0760078366962957,0.0565049125748778,0.0825375367422122,0.102283614840955,0.0986427427654079,0.0902968679181641,0.0893426338463492,0.0635197594642694,0.0692943706562748,0.0375252743275989,0.113008614623316,0.0877675492677632,0.0746971952843204,0.0716982359276039,0.0441206045718231,0.0329083335170348,0.0764212829563145,0.0841315655578793,0.103577374765842,0.0552173075606386,0.0625168894248707,0.0652226044836721,0.0541849844060069,0.10026589569195,0.0852629180682567,0.0719651589696148,0.0576220551135578,0.091273119584418,0.0932430502525247,0.0892405837495299,0.0723043565336159,0.0672725387728055,0.0832140548149696,0.0888079117365424,0.0894366678827206,0.0874333891228521,0.04902834786641,0.0755112912017142,0.107018902013284,0.0644748340342287,0.0561551861800893,0.0374770741139294
"5",0.0232251485282384,0.0164445020732775,0.0275081871637237,0.015866734650084,-0.0324043005304207,-0.00591411704971493,-0.00222741950782203,0.00343757397114923,0.0235769362611808,0.00431041570074111,0.0107600844552982,-0.0202481662767416,-0.0278170136556143,-0.0143092541039936,-0.00602078372813867,0.00173792327308196,-0.0278005766089724,-0.0430083013380386,-0.0285329683948629,-0.00589077987000275,-0.00439556360978606,-0.0293809631821947,-0.0248529362189077,0.00463161585334395,-0.0295735724358934,0.0439253631947878,-0.0434325391643945,-0.0063078687771519,-0.014952477329826,-0.00368199700922509,-0.00412478101515644,0.0256525514897176,-0.029393129282294,0.00161679562857974,-0.0156087066529471,-0.00830933570930024,-0.0206948130109998,0.00471157085078234,-0.00999864949856272,-0.00466442487942441,-0.0410763201625333,-0.00956651683835923,-0.000179004311403407,-0.0233639302792537,-0.02174355738783,-0.0314796920200276,-0.000614950060733723,-0.036746823288059,-0.0262178116640287,-0.0713569380372,0.0192979431138184,-0.00597145103716926,0.027227394085867,-0.00128685461059047,0.023954749662831,-0.0128337159080175,-0.0207227126351599,0.0220183445963712,0.0157620002332218,0.0107905792453984,-0.0230128511236883,-0.0147062523488036,-0.0210313953808346,0.0121192194226566,0.0104510090409921,-0.0341199652028578,-0.0112418434733885,-0.0216359138610942,0.0128914611436048,-0.0209416199354421,-0.0574925664916851,-0.0269923568315083,-0.0380543177615508,-0.00900699062154843,-0.0273568434725604,0.0193444726963282,0.0201381757791653,0.0127702055694666,0.0153105338218253,0.0232213251563491,-0.00544796543682543,-0.000222200007973163,0.0101417909828445,-0.00480876506221227,0.0388843151175358,0.00356688386595289,0.00415815975982177,-0.0144990941947581,-0.0107493951843282,0.0418216443336558,-0.00192176372702283,-0.0141593561618037,-0.0217568227262103,-0.0214464306860081,-0.0078662192820448,-0.00974325673677843,-0.0280207565955399,-0.0435838207979461,-0.0413926032422223,0.0142928085985853
"6",-0.0139214570230467,-0.00587952704323135,0.018599449040879,-0.00493580278308716,0.0300099309758713,0.0106980368367609,-0.0123401418181312,0.0180664873821934,0.00643090142259043,-0.00356784066558903,0.015925623079346,-0.0108395668800629,-0.0103671945389755,-0.00127014195993548,0.00998621436402138,-0.00779778346399521,-0.0185514817169585,-0.0112472936709786,0.0166052203949506,0.0152901063560829,-0.0217047202541914,0.0389870709643294,0.0332938728411053,-0.0200861050791737,0.017044397746454,0.00799456106358464,0.00783499021980524,0.0376759836060435,-0.0116959545515464,0.0190447598517562,0.0148463581639366,0.00834120526060447,0.00170443742372907,0.00204229293795897,-0.0128372648637784,-0.00955765963241226,0.0196387984982059,-0.0113120490583898,-0.0284871495683145,-0.0118155257992483,-0.000630176913113773,0.001620470529414,0.0058586655526651,-0.0161512757294592,-0.0115674094330551,0.016902301037646,0.0120920920805235,0.0196305168391701,0.0226972464862509,0.00619757457575212,-0.00600914151827103,0.000845924718401222,0.00782227440184138,-0.0018686160727293,-0.00446768512385303,0.00197904531894857,-0.00689040873291538,0.0259688194002186,0.00593263951378627,0.0100405539981086,0.0166437709551897,0.00195735711508811,-0.0159141347631717,0.00609875968588889,-0.0280926731707389,0.0126644629999865,5.5601527834597e-05,0.0109337233087839,-0.00607443839008593,0.0189169237644093,-0.000610380117778631,-0.00799222701029923,0.0221168474664752,0.0204410538984892,0.00306926232618541,-0.0243955741867667,0.0552711828355795,0.0368880882482154,0.00159527996563044,0.00567479637158473,0.0108210841371397,0.00658199271971059,0.00861395186019383,0.0221218615701741,0.00673763205591085,-0.0164135948106983,0.00620499168881473,0.0195583018921022,0.0159860467164115,-0.0166328428353814,0.00488932765144597,0.0074897940413024,0.0092738226054531,-0.000850833122724042,0.0347025171073629,0.0228978497235426,0.00419227038372916,0.012144818018227,0.0201388380487064,0.0165274824638137
"7",0.0112158853869235,-0.00422067503729986,0.0171110500918975,0.00580488026249657,-0.00530401856435177,0.00461802838174898,0.0286291347801314,-0.0362835704075722,0.0349361249623646,-0.0305504140216322,0.0163047323718972,0.00682146231876258,0.0147545785944547,-0.0117309166522174,-0.0275907608180974,0.00159163866129163,-0.00172470623829103,-0.0157280901664666,0.0301747740872925,0.0188694588099657,0.0125370539739094,0.000643952465649788,-0.00230569830910379,-0.00105931003107799,0.00952773822706561,0.0232913443474672,0.00613654797810419,-0.00657424367694657,-0.0112376843417643,-0.0123525567204095,0.000286974842197152,-0.00307537106307288,0.00247764753471614,0.0120049649774216,0.00275835290119777,-0.00377530915468339,0.00514527756963217,0.00401040976663308,0.00868754646692896,0.0224289190291444,0.00528182767760382,0.0173913252325944,0.0267667858189063,0.00887849500256135,0.0152690402520637,0.0138270488071143,0.0116638766315706,0.010415700265794,0.0127901570346192,0.0228413409960518,0.00781463430834844,0.012749230476575,-0.00261375567725179,-0.00607840135414364,0.00817252115792585,-0.0222799485927218,-0.0120467842118576,-0.0204289538722615,0.0257426861661777,-0.00982699608589358,-0.000395233990883877,-0.00607673734181205,-0.00259872729780124,0.0181362621438717,0.00335263326976086,-0.0120733019218879,-0.00715897155688709,0.00307646933156931,0.00840443215441303,0.000710004921019103,0.00462480313276764,-0.0047340014916155,0.00574688409733871,0.0244556015787532,0.0145019859368101,-0.00844948073935466,-0.00573529116436821,-0.00493125342254213,-0.000635858176784112,-0.0227374266165718,0.0115032331157256,0.0148641983834656,0.0147115548936324,0.00217649775518574,0.00906367134393633,-0.00383909359639158,0.0322961942774592,-0.00658598613849242,-0.00562178936084224,0.0148883193022188,0.00862438185518416,0.0153264760889116,-0.00813600495675926,0.00560672424961179,0.0146484824947016,0.00250540580104221,0.018272724664507,0.0135203541092754,0.00521316204119702,0.0144928709411922
"8",-0.0134099625166285,-0.0334126274405876,-0.0335941117810781,-0.0239404387709484,-0.0702032527727118,-0.0344965046053463,-0.0354309637722051,-0.0634513539805917,-0.0264877912543435,-0.0370454118198738,-0.0335237616457533,-0.0474135817475742,-0.0357387049011079,-0.0161443458567189,-0.0367336294429856,-0.070154720416301,-0.0281645711988727,0.00252420007503999,-0.0472588722260938,-0.0385570651871394,0.00226573711501393,-0.0541228146025987,-0.046340831702953,-0.0431651355552229,-0.0254491897023736,-0.0422403195019057,-0.0244593460994983,-0.0434006820154644,-0.054551861257146,-0.0397656525980479,-0.0350888794737349,-0.040914142984843,-0.040166832099283,-0.0374148471509298,-0.0299635684513302,-0.0450796463659321,-0.0454995798356665,-0.0399192394184349,-0.0256337089165567,-0.0436807687328714,-0.0482642896785051,-0.0718421733373565,-0.0555550542544646,-0.0233136310312372,-0.0519422499258386,-0.0466910989474838,-0.0540314289788017,-0.0453863847460416,-0.0599129108699866,-0.0679146726803593,-0.0398134302415048,-0.0418106305714899,-0.0396946359533891,-0.0411641688109572,-0.0175701899250169,-0.0379692245867878,-0.0316516662814235,-0.0566532629327394,-0.0351478109394792,-0.0391710914893666,-0.036223926691641,-0.0272486605012486,-0.0692295847999692,-0.0312302116443232,-0.00659253362697435,-0.0524625418522997,-0.0392938019680655,-0.0418837169329545,-0.00376757917022231,-0.0496856923555341,-0.0590839959603218,-0.0725539935678887,-0.0176025856911892,-0.0593745311423177,-0.0539911591864369,-0.023293418084182,-0.0361581697243868,-0.0365669704084791,-0.0311220196814611,-0.0431244959418036,0.0127436071378867,-0.0232560555592988,-0.0406221887053279,-0.0405633319299867,-0.036630521879354,-0.0192464542471038,-0.0122824201731593,-0.0316398336461773,-0.0362096773772106,-0.0193315245016197,-0.0388502072350867,-0.00861120213240521,-0.0388508487251309,-0.0643309648618609,-0.0391190431677652,-0.0455089116199335,-0.0628163861849393,-0.073441455793406,-0.0578253748311294,-0.0419217056248262
"9",0.0263767346733916,0.0552954993993139,0.0274971934828341,0.0156538957278868,0.0184739759466135,0.00447090026054455,0.0314167780489276,-0.00541546139363978,0.0258428297060251,0.0293599800430739,0.0350608368656211,0.0221758019891706,0.0479899096108385,0.0204055507792823,0.0227716571630427,0.0281917852156075,0.0220489099557585,0.031053521508594,0.0275037040456648,0.061273628324807,0.0561855864771194,0.0369262152373511,0.0453330285756881,0.0545408134574406,0.0351903896774377,0.0125538904032005,0.00898497667383471,0.0269453639677447,0.0313187144812505,0.0099283049143097,0.014967561731277,0.0253690020281672,0.000329398435944477,0.0294543156163967,0.0404210919811788,0.0266026904436426,-0.000455490923414556,0.00407733413021626,0.0245955736983691,0.0264472444977489,0.0169136521140403,0.0432565878964802,0.0307481737334582,0.0429738828717837,0.0644029477694122,0.0250270426739905,0.0194319391446276,0.0382150854614612,0.0483007490731997,0.0580950873451157,0.00703484474037008,0.0382700769554338,0.0467414217605507,0.0178417088814713,0.0202791994584647,0.0300636675299647,0.0200707482747505,0.0169899955223959,0.0229123026880902,0.0148835527671892,0.043644417321658,-0.027319002696622,0.0155982712977975,0.0224740826385847,0.00487830881292005,0.0429175131036091,0.00347447776863476,0.0368126292448645,0.00804843297227787,0.0517353095037584,0.0359291381597475,0.0374374212867546,0.0550552900087246,0.0660319603937947,0.0473083031428058,0.00877587534409891,0.0139241224450213,0.0345449418043621,-0.00786969214964008,0.0146618793408257,0.0136263664776938,0.0143955897495245,0.0029256146978279,0.0355654831195536,0.0182175399083245,-0.00566169040184971,-0.00338585479676705,0.00858297321321069,0.0194192860162215,0.0192333239758316,-0.000565108957970843,0.00949626253755648,0.00293404642668786,-0.0467012937795682,0.0231815971308249,0.018318410300717,0.0642668715557769,0.0234260344963191,0.0538523550458703,0.0495985236219863
"10",0.0384436849495291,0.0108497221104264,-0.0078739509894751,0.00721333475926788,0.0169748263007316,-0.0336573639414909,0.0066345485117484,-0.00541546139363986,-0.00088497152124822,-0.0107581095870689,-0.0364021875575377,-0.0274214010503173,-0.00432657387773278,-0.0245155833961071,-0.0176867169034311,-0.0259533321669614,0.0098809339238659,-0.0242637276958964,-0.0252431056394689,-0.0253801472822015,0.0138623602607155,-0.00700822812299998,-0.0115290491552802,-0.0199852236468097,-0.014264738005198,0.00492553664099764,0.0227307940758683,0.0134876221367952,-0.0191384381987671,0.0314148327362327,-0.0153280170673558,-0.00315293218649827,0.00162219515778713,0.00995748346657985,0.00300340059109428,-0.0266989521389401,-0.0323063181204943,-0.00744953567396454,-0.00583695909368979,-0.0175221373316277,-0.0464569045997231,-0.037674825570765,-0.0304318049577104,-0.00642154557735091,-0.0408398428587026,0.000268023681348874,-0.0147791961875425,-0.0184934245059486,-0.00832697102104343,0.00254967385955884,0.0200545543418272,0.00401278609851326,-0.00601540055408181,0.0108050435920719,0.0232660205826996,-0.00845294061219457,-0.0276733553873041,-0.00658819146417716,-0.0280974280580235,0.0212400396955484,-0.0166248149755508,-0.0169783131406037,-0.0256741609061306,-0.0140540532945953,0.0108466207595816,-0.0129001108484513,-0.0218752927989105,-0.00274216162500058,-0.0168791450807603,-0.0274089450260338,0.0108962082429415,0.000284894891007288,-0.00776562410261039,-0.011216424179962,0.00456270274117363,0.0066478331865605,0.00102903957619716,-0.00700693887756414,0.00692091698433772,0.017954920093925,-0.0208330780456232,-0.0146261931764997,-0.0025618757764682,-0.00499278021182345,0.0288636722410058,-0.0191944408443659,-0.0145405070120354,-0.0376116879972943,0.0148383255652792,0.0132212774557097,-0.0126614387533469,-0.0118419438721164,-0.0253147266317329,-0.00761375468909633,-0.0293486939713804,-0.00493417155015443,-0.0111293757929257,0.00413918254067049,0.00593439873598964,0.000283049647269997
