"","E_Size1_BM1","E_Size1_BM2","E_Size1_BM3","E_Size1_BM4","E_Size1_BM5","E_Size2_BM1","E_Size2_BM2","E_Size2_BM3","E_Size2_BM4","E_Size2_BM5","E_Size3_BM1","E_Size3_BM2","E_Size3_BM3","E_Size3_BM4","E_Size3_BM5","E_Size4_BM1","E_Size4_BM2","E_Size4_BM3","E_Size4_BM4","E_Size4_BM5","E_Size5_BM1","E_Size5_BM2","E_Size5_BM3","E_Size5_BM4","E_Size5_BM5","E_Size1_OP1","E_Size1_OP2","E_Size1_OP3","E_Size1_OP4","E_Size1_OP5","E_Size2_OP1","E_Size2_OP2","E_Size2_OP3","E_Size2_OP4","E_Size2_OP5","E_Size3_OP1","E_Size3_OP2","E_Size3_OP3","E_Size3_OP4","E_Size3_OP5","E_Size4_OP1","E_Size4_OP2","E_Size4_OP3","E_Size4_OP4","E_Size4_OP5","E_Size5_OP1","E_Size5_OP2","E_Size5_OP3","E_Size5_OP4","E_Size5_OP5","E_Size1_INV1","E_Size1_INV2","E_Size1_INV3","E_Size1_INV4","E_Size1_INV5","E_Size2_INV1","E_Size2_INV2","E_Size2_INV3","E_Size2_INV4","E_Size2_INV5","E_Size3_INV1","E_Size3_INV2","E_Size3_INV3","E_Size3_INV4","E_Size3_INV5","E_Size4_INV1","E_Size4_INV2","E_Size4_INV3","E_Size4_INV4","E_Size4_INV5","E_Size5_INV1","E_Size5_INV2","E_Size5_INV3","E_Size5_INV4","E_Size5_INV5","E_Size1_MOM1","E_Size1_MOM2","E_Size1_MOM3","E_Size1_MOM4","E_Size1_MOM5","E_Size2_MOM1","E_Size2_MOM2","E_Size2_MOM3","E_Size2_MOM4","E_Size2_MOM5","E_Size3_MOM1","E_Size3_MOM2","E_Size3_MOM3","E_Size3_MOM4","E_Size3_MOM5","E_Size4_MOM1","E_Size4_MOM2","E_Size4_MOM3","E_Size4_MOM4","E_Size4_MOM5","E_Size5_MOM1","E_Size5_MOM2","E_Size5_MOM3","E_Size5_MOM4","E_Size5_MOM5"
"1",-0.0282834868541705,0.00345182475481239,-0.0330748363365842,-0.0310276878176685,-0.0135906730879285,-0.0120680381751919,-0.0100901683919956,-0.0672063892778626,-0.000583058644854571,-0.0332580312358492,-0.0325100140254127,0.00902712409148486,0.00300481488538323,-0.00511090235339531,-0.000376420613172665,-0.00987968334936295,-0.0178680420554687,-0.00884872424786365,-0.0516417124884023,-0.00343887114704663,0.00771003652077373,0.00791333009193647,-0.00692902196572477,0.0198196459645315,-0.00508709786338986,-0.028321783596878,-0.0398137013914757,-0.0170589212268707,-0.0407932177833159,-0.0351398208576363,-0.0170861281476923,-0.0157280675285616,-0.0195478263334042,-0.0180240614031919,-0.0279829390054531,-0.0233281781807233,-0.0254625997476662,-0.0189859241260134,-0.00551388186631283,-0.0144647191270406,-0.00252100811208294,-0.0378557297201181,-0.00220956614456512,-0.0251300201345228,0.000908289011307948,0.00763777380711217,0.0223583850076534,-0.00271422365691185,-0.0208231976208472,0.0314460788482938,-0.0155497960464036,-0.0310342845720157,-0.0414316752755466,-0.0352209666056008,-0.0294168105947593,-0.0398062155341813,-0.0207880855249802,-0.0360550188493055,-0.0446091195703168,-0.00550373577286106,-0.0247286044229567,-0.02438656213617,-0.0244476975629782,-0.0135860633953129,-0.0217171518089673,0.00374026674953774,-0.00423619502012923,-0.0230962754662246,-0.0458410108173725,-0.0163420721677479,0.00123432493935053,0.0176951787742223,-0.0155057979517029,0.0195635428271271,0.0109995043081983,-0.014510088314359,-0.00871437633453003,-0.0476805017909769,-0.00712579069633538,-0.0306278498825223,-0.0266847902567378,-0.0680798877109365,-0.0162995854603079,-0.0121418043795225,-0.00171391433115933,-0.00460789024881752,0.00669466789960004,0.00044420582737166,0.00163370690512511,-0.0158164432456078,0.00240563816990961,-0.010514933132393,0.0278687574855066,-0.00749103404576512,-0.00464786822953192,-0.00255825124328019,0.0122651207877588,0.0132262863102286,0.0041283566273212,0.0203217783593223
"2",-0.015875813500678,-0.0142295331657813,0.00113748289304798,-0.0366953284069821,-0.00930836548325157,0.0271375173698298,-0.00883890762381858,0.0276914895257673,-0.00537236545230678,-0.0450935143649351,0.0214847275214117,-0.00664761424498773,-0.0607078948957077,-0.000350892323295443,-0.016696239891354,-0.0183819428362094,-0.0478703063362275,-0.00594500236646839,0.00662501891907881,-0.0192260100515374,-0.037353439960923,-0.0633115461146174,0.000692554915218649,-0.0499395519484706,-0.0394478451042985,-0.00955379177574828,0.0189752291594382,-0.00257693051044634,-0.0377914261108766,-0.0264161723642174,-0.030351363830701,0.00215626351670568,-0.00401411561616345,-0.0109656699381327,-0.000716171756400043,-0.00317487463514295,-0.0509835392480725,-0.0117191353883967,0.0117338377265705,-0.0110529508580251,-0.0158358549927517,-0.00774787977334658,0.00388684062231362,0.00495672448499085,0.00400241485897889,-0.00482943472469733,0.010392418761644,-0.0278096884999233,-0.00389161014112523,-0.0250103859192128,-0.00908289801761768,-0.00646791529974673,-0.0380640779656214,-0.0134648289420029,-0.0186316138063856,-0.0101760573245453,0.0169285929900054,-0.0205345049551991,-0.00432887159860693,-0.00426298201076205,-0.0108329743366998,0.0191904477161824,0.00850484538295489,-0.00398516189484775,-0.0215348945857061,-0.0173018868999867,0.00683360779916351,-0.00547402891696355,-0.0168042298817384,0.0252933658668761,-0.0257420642307967,-0.0329170257084593,0.00545013727782809,-0.0256335025593089,-0.0136339065264237,-0.0060551844799508,0.00129462977592608,-0.0170606869464327,0.0138793965039046,-0.0191022809924804,-0.00606678635548881,0.0227250949350786,0.0113034495754464,-0.0121418043795205,0.00267315347545864,-0.0325722659454206,-0.00176922677041292,-0.00253797001986336,0.0273811083466511,-0.0131984403118621,-0.0028049971941857,-0.0173471340292122,-0.0180136740138287,-0.00437973454086379,-0.0445410311558832,0.0211016329635146,0.0191434439865516,0.0101048878936484,-0.00959938494569349,-0.0212668204028816
"3",-0.00258264831399624,-0.0111257160060305,-0.0115491188062705,-0.0367237015807667,-0.0465308373712439,0.00418235113500573,-0.0274620098611006,-0.0162988908513401,-0.0154282367441461,-0.0242538176362008,-0.0137109457297696,-0.0306180420924273,-0.028376925650043,-0.0394293272897828,-0.0249024500638718,-0.00383379961587009,-0.0178680420554688,0.00804192757004823,-0.0190773916374605,0.00795748853931788,0.0232956983791283,0.0192017218453724,0.0229853024950054,0.0149617778972384,0.0632008409040409,-0.0315650720214563,-0.0232892305689026,-0.02190805693438,-0.0133081392564122,-0.0023498095522877,-0.0190809017767352,-0.0294030197841512,-0.00770746429713535,-0.0277806095784241,-0.012664933968594,-0.00372478372768048,-0.0203282191166243,-0.0190577046824484,-0.0243035367218896,-0.0352639809045149,0.00160277570473048,-0.02323718934941,0.00196926302513391,-0.0378735370651952,-0.0077223911925016,0.0216752486262452,0.010725578847569,0.0432044147843036,0.0161862895056562,-0.0014590075673716,-0.00409210266942952,-0.0396327405694634,-0.0292004779846602,-0.0132243228650431,-0.019140016357771,-0.0321185048910058,0.0273136812736128,-0.0440884461960632,-0.03818158285454,-0.0353984718678705,-0.00487666827031895,-0.0236631098214299,-0.0385998090059543,-0.0297023496173741,-0.00661159198240171,-0.034187472916487,-0.00814575167997453,-0.00988556511252175,0.00606872268439083,0.00930170592643147,0.0204424018601558,0.0192331551704278,0.0238361077733395,0.0781409644192059,0.0193634987729766,0.0176473152409657,-0.0433110878526665,-0.0384677919859968,-0.0176263730938289,-0.00783989528114997,0.00499852456408103,-0.0227390109838174,-0.00876675262648114,-0.0271728004484975,-0.0150866058575941,0.00137662215757122,-0.00856610845570585,-0.0207775821745453,-0.0235693510572505,-0.00390088828075642,0.0242820225680305,-0.0218898901338472,-0.0271699556212015,0.00758779814317102,0.00808853818145457,0.0427138421937624,0.0351162253005948,0.039449628276905,0.039046030074401,7.00463838383906e-05
"4",0.0164928134994034,0.0877585666358073,0.057150389808784,0.066890117681284,0.0602987505289938,0.032678466320727,0.0780552377733043,0.0841919727606033,0.0372609186165549,0.0726318305587103,0.0700235179945582,0.0686936067737958,0.0802299166832396,0.0886895572110588,0.0272239588036308,0.0578245327266889,0.0869008191841604,0.0600303208724828,0.0731149992552726,0.0529989960111642,0.0821026386383746,0.03902522694924,0.0638850112741107,0.0497811279846316,0.0580614643252016,0.039469595479621,0.033197742528054,0.0743570602293505,0.0561857466873071,0.0466655353297575,0.0622525662670418,0.081929316985654,0.090657627624133,0.0991829854216179,0.0634322898597219,0.102723476558525,0.0659008879337304,0.0833526184453109,0.0902176738944596,0.0529618207333136,0.0667800537538178,0.117043088488631,0.084609035371752,0.0970468502039721,0.072885340630901,0.0489991777019896,0.0504115710499768,0.0600830699248299,0.0568959429112603,0.063656228761586,0.0428322803114612,0.0737912753721108,0.0694348403369153,0.0317431625931304,0.0349932537299397,0.0564939488912901,0.0618703804501428,0.0923691830544318,0.0746923112001183,0.0996789625123255,0.0925220941340617,0.0678944321742583,0.0783689360403424,0.110125480929232,0.0948881673723597,0.081746624362071,0.0567121263678834,0.0637746973037481,0.0922854922950004,0.0835438527202749,0.0623840161039982,0.0412106951549168,0.0645193362327702,0.0752391119151653,0.0649784081703389,0.0822537085697293,0.103896198291974,0.0221254930456506,-0.00891747488242055,0.0268378976288101,0.0667423256534346,0.0870926751940215,0.0768107212791743,0.0575939704143551,0.0502124418120038,0.0718334889616837,0.0819447899463097,0.0811405490736334,0.0148542815504875,0.040708616203265,0.102070751892915,0.112309183858378,0.0719343544319244,0.0444729976566867,0.0375647353857122,0.0736331902811018,0.0620785073814339,0.0640869356710264,0.0548285889504642,0.00664525138964392
"5",-0.0110978393396396,-0.0223975489761386,-0.00637953551111412,-0.0266697704628857,-0.0279958978710929,-0.0644073294273605,-0.0016132575830764,-0.0252744441702766,-0.0160921879582513,-0.0418039343687218,-0.0545006024808646,-0.0345679292398973,-0.0475407102187872,-0.0793802219370455,-0.0711440436964953,-0.0387020450243999,-0.0474661001539739,-0.0420674540615696,-0.0508313216832704,-0.0372808174483884,-0.0378825883788592,-0.0684772728060814,-0.0614679648869751,-0.0822041899184928,-0.026202141009523,-0.0228126301789534,-0.0518333882332102,-0.0226305550663477,-0.00562603992041279,0.0208787797358559,-0.0580387889832135,-0.0645690704155859,-0.0465041704350965,-0.00831993770426851,-0.0313101920020051,-0.0277743419409019,-0.0573667928906957,-0.0745743274254535,-0.0149310854849324,-0.059660884435317,-0.0461621946017751,-0.0701159421823144,-0.0453126595476428,-0.0513497183143191,-0.0535817505461402,-0.063833612452154,-0.0386315456451378,-0.0724028160427647,-0.0673476410810946,-0.0609531087913688,-0.0375984725850356,-0.0317681529465605,-0.0279462614457973,-0.0283003438060252,-0.00651321618650628,-0.040163481123215,-0.0596616872247401,-0.0527044104619805,-0.0370170792958048,-0.0404450775703243,-0.0307548260778758,-0.0622872297901282,-0.0415718652712835,-0.0641246225733634,-0.0418856070244098,-0.0641006863833311,-0.0666947592893685,-0.00846641762277857,-0.0151707254074679,-0.0435943852680799,-0.0838531048736943,-0.0542831129284934,-0.0741017429215594,-0.0462306059751395,-0.0648499778787047,-0.00831176311039936,-0.00590663063392162,-0.0386504704442996,-0.0286916705700749,-0.0266837024555455,-0.0311226808490513,-0.0392844164163482,-0.0423793247293576,-0.0788046568244695,-0.0442301773260333,-0.0303799701229996,-0.00755416337422386,-0.0561349820944264,-0.0649846941950121,-0.0314990584333834,-0.0245381692099378,-0.0545435286479452,-0.0683496398003115,-0.0612823975518879,-0.0650571985224076,-0.0658230016171996,-0.0653266737044201,-0.0635062349737824,-0.0715889061053911,-0.05214227996766
"6",0.00758360784716215,0.0189738621308298,-0.0147145222394774,-0.0140965052615574,0.0276606330794221,0.00367887252542803,0.0256224860545242,-0.00751541170001955,-0.0023581040441424,-0.00548073083367011,-0.0230891837583701,-0.00207208456092426,0.00656193740861499,-0.0317585985097474,-0.0279421029369585,-0.0113833608854932,-0.00542415409475653,-0.0206907562010376,-0.0145265477472164,-0.0100034134441781,-0.0121860925595115,0.00576634497685758,0.000862405884349413,-0.00340131067112263,0.0097294966583428,-0.00847668237845049,-0.0621500633690989,0.0038677418349995,0.0124159509243589,0.00848475146821408,-0.00488576838395609,0.0081712647790635,0.00253428079957102,0.00903527978161538,-0.0170163774509925,0.0173539285498729,-0.00860816945922657,-0.00793470000239944,-0.0251138990266693,-0.00148705982754215,0.0183284466577229,0.00624945902225903,0.0294878860729153,-0.021947489469859,-0.0262434000527483,0.0456817421234753,-0.0206278331611593,-0.0129599632416792,-0.00267659508692124,-0.0162870701025316,-0.0254439026431934,0.000134958992651408,0.0197271954312845,-0.0403032865471181,-0.00277790479172873,-0.00907109655974392,-0.000935812532826258,0.0277295174318346,-0.0152088978730911,-0.00188854165025227,-0.000558518471883245,-0.0347873324512118,-0.0138489156572228,-0.0233142577053267,-0.00107374996107928,-0.0274726341643814,-0.00522253655758634,-0.0247276807902418,-0.0066921681072242,-0.0275679498194856,0.0176043823095245,0.00437175398894715,-0.00243154773462526,0.00418273903366058,-0.0166056001829398,-0.00259052746270487,-0.0193666299882141,0.0142568649382997,-0.00401377724353452,0.0132902423261885,-0.020776677730575,-0.0271390420458696,-0.0161267512290741,0.00944250340372479,-0.00189156404195034,-0.007621477210331,-0.0454021914848183,-0.0211261865277787,-0.0197844839309814,-0.0475317346101282,0.0105937770764867,-0.0235795497959553,-0.0117770471335276,0.0110412621035303,-0.0223824834203362,-0.0121665853255881,-0.00947374241768626,-0.0061185878328682,-0.0122006166919562,0.0104598314195678
"7",-0.0154812422308089,-0.0185435593444391,0.021555751408663,-0.0276450378052309,-0.0398672171396235,-0.0251283092615703,-0.0152561673315555,-0.0394506142427717,-0.0233345694167116,-0.0398976590417543,-0.0102410973508894,-0.0301355321975132,-0.0386555060785963,0.0292739865608929,-0.0161094421986043,-0.0205119152630874,-0.00554312035004447,0.00672266151754456,-0.000409235473500281,0.00326035036449731,0.00426308602861128,0.0192346224003457,0.0195080686254623,0.011911139847177,0.0152352253177347,-0.0205555612984179,-0.00766393573385481,-0.0278361767147873,-0.0356734809266104,-0.00950441187392378,-0.0279081690135375,0.000103356535634208,-0.00337554125280511,-0.0454293325570265,0.00285842743612761,-0.0114143205558124,-0.0196766848483396,-0.0336933579952197,0.0212829792249173,-0.0214715002427708,-0.0180187089647989,0.0242208130464589,-0.00415077191716452,-0.0130522325519368,0.000789451000988184,-0.00585697271023222,0.0141071735312654,0.0088916112495003,0.0312804610812955,0.0115026597924405,-0.0229719930099656,-0.0156899736413172,-0.0083691852893539,0.016331701317627,-0.0190389401966354,-0.0307133564481449,-0.0181823201812075,-0.040693606062951,-0.0182549941714211,-0.014686423626021,0.0218216341112977,-0.0336085359541889,-0.0273305425969687,-0.0222537778488314,-0.0404187746842692,-0.000418045671118105,-0.0168214110436388,-0.0232224429246255,0.00490148976030363,-0.00613998864734882,0.00674450341919956,0.0249854986957881,0.0496293576780169,0.0142396434330393,-0.00843520419234199,7.69326604218353e-06,-0.0450917107604161,-0.0256545129036344,-0.0185602073434992,-0.00783989528115015,-0.0131612060058028,-0.0107542490143501,-0.00738579931825624,-0.0281860091360979,-0.0114562603443305,5.34639686871254e-05,-0.00353316186638773,0.0267770123466142,-0.0227866947675423,-0.0122741298982267,0.011506260817755,0.023380516501047,-0.0105059453015988,-0.0162140869553073,-0.0344215731198862,0.0489924974192959,0.00567923913458185,0.0482656619543758,-0.000944823226347791,-0.00560140937653505
"8",-0.0525507236717172,-0.0358350353821651,-0.0375207896779869,-0.0583543781088239,-0.047320728257914,-0.0459020321711095,-0.0389396380755224,-0.0787623958378006,-0.0239600172243595,-0.0653791157851477,-0.0402153102523554,-0.0537965215102022,-0.0448138042956996,-0.0360598942821505,-0.0428869098322032,-0.0456556537719591,-0.0320357072268024,-0.0548632837087439,-0.0670185672768164,-0.064740535863094,-0.0444279945984949,-0.0857730521828632,-0.0340586544035008,-0.0388372281352229,-0.0517947915161068,-0.0402156675600643,-0.0740783464499936,-0.0594901613490813,-0.0367044213907624,-0.0500583203793835,-0.0464090380207405,-0.0545684948268479,-0.0472333392586811,-0.0393043020199951,-0.0561563104552451,-0.0619998836455034,-0.0348584309379612,-0.0515031574568172,-0.0398352950214604,-0.0299552935135681,-0.0318212139470408,-0.0636150646982631,-0.0745699168911018,-0.0350173751596956,-0.0851525559638388,-0.0698273163967253,-0.0602497692057379,-0.0650480294305888,-0.0673476410810944,-0.0645961484061218,-0.0654993165002517,-0.0264393349876157,-0.0546905934173921,-0.0553102823096389,-0.0432629722601192,-0.0664154776363416,-0.0608179052636324,-0.047719512887391,-0.0602021076322685,-0.0594164103228317,-0.0992347231992553,-0.0574959138263581,-0.0568272629415549,-0.0751060534038898,-0.0574310671539162,-0.0475776837716265,-0.0558468494734152,-0.0688954223907425,-0.0650219192829803,-0.0336486801867848,-0.0519735750630537,-0.0909586355471616,-0.0497294060284875,-0.0360264399328139,-0.0780299424011585,-0.0282976393052264,-0.0699054345407752,-0.0599612646982757,-0.0648151134468365,-0.0379702430065568,-0.0403616154934976,0.0112394210535784,-0.0712723148012133,-0.0795786908811491,-0.0615904909518803,-0.0518185236717127,-0.0875059250226922,-0.0556008096773516,-0.0344820524796533,-0.0572678125483435,-0.0436609948662051,-0.0503438894139566,-0.0586769166442207,-0.0831145002636537,-0.0759058978296447,-0.0444846691664683,-0.042722695615956,-0.0781641941389742,-0.0562119304577625,-0.0531713418578531
"9",8.8058314414545e-05,0.0289503885797159,-0.00865960329890447,0.0368727059509098,0.00606592035037306,0.00193270224885856,0.0223235475821908,0.0151670470521818,0.0358118474915919,0.0122924112682011,0.0236156929627007,0.0558743433891499,0.0338602924705491,0.0252853003034827,0.0158330913381271,0.000522793497162624,0.0139012300542295,-0.00548803921902907,0.0537869656936095,0.00110748966093102,0.0250015556237244,0.0645346819743838,0.0962202567998124,0.0615096135855474,0.0364188269923434,-0.0011778193527535,0.000959159917984002,0.00404171281538457,0.0425077725346893,0.0190224112157665,-0.00495963130003426,-0.00464814958868937,0.0358958177453484,0.0385623779470225,0.0419511689971415,0.0290173781968938,0.0320861968750255,0.0283266053011642,0.0315221286371706,0.0385880914485592,-0.0102077230784151,0.0384053547209616,0.0272262128948652,0.0286585612191355,0.0406132271593105,0.0346349827362339,0.0223637087105592,0.0760717465048753,0.0632066591403077,0.0799403684464088,0.0120491285743199,0.0553597773046298,0.0254286604598859,-0.00186071615231214,0.0143773335392496,0.0142382862851386,0.0211967657729555,0.0381426720121683,0.0547427811284739,0.0268329355974508,0.0448758693197888,0.0249337590315289,0.00924422038068053,0.0349705971094515,0.00237010775781712,0.0500865041931716,0.00927541745921708,0.000523186829835612,0.0518340568177637,-0.00364967774895796,0.0458088559611152,0.0637482653368484,0.0530395909082522,0.0545101151371876,0.0672734143806607,-0.00129111861448684,0.0288708843594943,0.00641548936361585,0.0358786515784836,0.0574367636351087,0.015547634249825,0.0435915742487459,0.0380573190236942,0.0432718913450748,0.0151723216079432,0.021563948718407,0.0190548505281456,0.0323031460481622,0.0353746809575613,0.0322273259741499,0.0123028831825334,0.0328446413978001,0.038209958008658,0.0246900186195977,0.0243227548891718,0.0136680808232548,0.0278089057921107,0.056738241569205,0.0365484908987731,0.0637517976840712
"10",-0.0012125693541555,0.0158217493904238,0.0119842656982429,-0.0239477816204849,-0.0236548504900101,0.00717469377314795,0.00419303496795891,0.00215762471237545,-0.00132635593732492,-0.00768907396269652,0.0178298724074596,0.000121730991637011,0.00928884333170193,-0.00168982168631012,0.000419722222410785,0.0287820735649955,0.0201860967067933,0.00682414655561215,0.0199036304401751,2.17263242549507e-05,-0.00382874533551929,0.0247435190575723,0.000431883115126699,-0.00502261524260474,0.0213834296041607,-0.0152812800244311,-0.0279289394943281,-0.00184363975651567,0.00233961970510215,-0.00438861848592442,-0.0322139046279615,-0.00171562629213423,0.0126816171666679,0.0147303886202111,0.0328382696141168,0.0262481835433577,-0.0650822143166762,0.0121603238470077,0.0310123824969943,0.0166219336368341,-0.00745479054302524,0.012182047461597,0.00948638457918293,0.0162784033561971,-0.017527877818318,0.00824394715924587,0.0045174108263167,0.00461130362482304,0.030688904480901,0.00790969342289027,-0.00512572236245372,-0.0070565439484301,-0.0246914506408866,0.00748618952834664,0.00530919358047206,0.00192887673625265,0.0171087948223294,0.00697028387598404,0.00985566899902549,0.0153853992579176,0.00147325439620407,0.00955699895147057,0.0390046514062927,0.00981946822161679,0.0268992144875048,-8.60967659499952e-05,-0.00127533057929525,0.0561846135173804,0.0216945907353902,-0.00946698050990458,0.0143138477828246,0.0403036916637342,0.0172637042026757,0.0106391637415902,0.0110619819924682,0.00169389283756664,-0.00546657862460311,-0.0130848214344626,0.0167069236106067,-0.00310665593226578,0.0080253781585701,0.03298233230098,0.0044613062859793,0.00999104366830398,0.031538512584671,0.00945737269793007,-0.00161602908167799,-0.00103635077378329,0.0159713542896033,0.0689852506576191,0.0171578491568326,0.026612225631058,0.00123678762380583,0.0154203332335907,0.0263724142214107,0.0269987843149052,0.00540969597786448,-0.00955012703599901,0.0246593943960402,0.00701060257091651
