"","NA_Size1_BM1","NA_Size1_BM2","NA_Size1_BM3","NA_Size1_BM4","NA_Size1_BM5","NA_Size2_BM1","NA_Size2_BM2","NA_Size2_BM3","NA_Size2_BM4","NA_Size2_BM5","NA_Size3_BM1","NA_Size3_BM2","NA_Size3_BM3","NA_Size3_BM4","NA_Size3_BM5","NA_Size4_BM1","NA_Size4_BM2","NA_Size4_BM3","NA_Size4_BM4","NA_Size4_BM5","NA_Size5_BM1","NA_Size5_BM2","NA_Size5_BM3","NA_Size5_BM4","NA_Size5_BM5","NA_Size1_OP1","NA_Size1_OP2","NA_Size1_OP3","NA_Size1_OP4","NA_Size1_OP5","NA_Size2_OP1","NA_Size2_OP2","NA_Size2_OP3","NA_Size2_OP4","NA_Size2_OP5","NA_Size3_OP1","NA_Size3_OP2","NA_Size3_OP3","NA_Size3_OP4","NA_Size3_OP5","NA_Size4_OP1","NA_Size4_OP2","NA_Size4_OP3","NA_Size4_OP4","NA_Size4_OP5","NA_Size5_OP1","NA_Size5_OP2","NA_Size5_OP3","NA_Size5_OP4","NA_Size5_OP5","NA_Size1_INV1","NA_Size1_INV2","NA_Size1_INV3","NA_Size1_INV4","NA_Size1_INV5","NA_Size2_INV1","NA_Size2_INV2","NA_Size2_INV3","NA_Size2_INV4","NA_Size2_INV5","NA_Size3_INV1","NA_Size3_INV2","NA_Size3_INV3","NA_Size3_INV4","NA_Size3_INV5","NA_Size4_INV1","NA_Size4_INV2","NA_Size4_INV3","NA_Size4_INV4","NA_Size4_INV5","NA_Size5_INV1","NA_Size5_INV2","NA_Size5_INV3","NA_Size5_INV4","NA_Size5_INV5","NA_Size1_MOM1","NA_Size1_MOM2","NA_Size1_MOM3","NA_Size1_MOM4","NA_Size1_MOM5","NA_Size2_MOM1","NA_Size2_MOM2","NA_Size2_MOM3","NA_Size2_MOM4","NA_Size2_MOM5","NA_Size3_MOM1","NA_Size3_MOM2","NA_Size3_MOM3","NA_Size3_MOM4","NA_Size3_MOM5","NA_Size4_MOM1","NA_Size4_MOM2","NA_Size4_MOM3","NA_Size4_MOM4","NA_Size4_MOM5","NA_Size5_MOM1","NA_Size5_MOM2","NA_Size5_MOM3","NA_Size5_MOM4","NA_Size5_MOM5"
"1",0.0281912495686534,0.0292126674073993,0.0370624559147212,0.00938378249945811,0.0172915359660535,0.0631996185162172,0.0259816715985193,0.0328557116261106,0.0362956409989862,0.0467262983753477,0.0545120057603155,0.0583788018996486,0.0677123918479024,0.0574942104014894,0.0385485089630819,0.045048183264817,0.0714431270903541,0.0649208612907398,0.0891761831719501,0.0498209167233081,0.0379819891956754,0.0767977401735893,0.0560206480867836,0.0627582977810729,0.0434392066959397,0.0288702141304168,0.0287599664743287,0.0389719004861396,0.0215027220955489,-0.00767106970617221,0.0428022758491304,0.0445513897526686,0.0633389273316647,0.0560511445262193,0.0614473295584658,0.0239996468949732,0.0154878340647177,0.0610400567527304,0.0679664122574676,0.0564099957688573,0.0262688173385195,0.0456602617683463,0.0795488042361085,0.0564167735414366,0.0905050958149987,0.0788461287582056,0.0780081247757654,0.0478419038605497,0.0490886285033087,0.0609619731083403,-0.00926723339953566,0.0265937659482926,0.023195045718717,0.02113273223845,0.0562126398473533,0.0183759795928223,0.0199348418925356,0.0458583333163803,0.0562740709630884,0.0514097785007058,0.0437030830740501,0.0414663474854527,0.0738344718123576,0.0539870480754398,0.0730053990255826,0.0295066458455469,0.074697988105797,0.0460509225714358,0.047138234530101,0.0573279739722176,0.0474470401314506,0.0365876923523706,0.065840358189258,0.0596776909350787,0.0805635803398651,0.0235444316297233,0.0210032329136864,0.012544657026794,0.0275201077996567,0.0403125010781972,0.0685392558203235,0.0344289273851467,0.0317389323743865,0.0486113736527909,0.0522951129806487,0.0514985002248508,0.0630427592605131,0.0677090988547226,0.0147960723826645,0.0492141015347178,0.075510675044202,0.0828814844509426,0.0585075809521699,0.0434500064531231,0.0289802197019027,0.0733309458672872,0.0477237342172494,0.0601169333498117,0.057447962141394,0.0337491968227134
"2",0.0129993248735344,0.0324753960394323,0.0035066220008173,0.000777281868978984,0.00868313931006374,0.0323950081250073,0.0236974705691025,0.0359583712118594,0.0342480813835192,-0.0114927827833474,0.0413510355763725,0.0711037496825191,0.0132687547294477,0.0268882589619831,0.0183616819139487,0.0305926747645603,0.0350475805137134,0.0423853344213707,0.0369968301517231,0.0349699689813856,0.0371737468999301,0.046530467293595,0.0345344384711779,0.00579627640421074,0.0237139344166072,0.00282480013277028,0.0275135729698976,0.0203607130823375,0.0182366529614771,0.037133432473781,0.0338028386860563,0.0315163957165892,0.0316353919682174,0.0273876079835744,0.0290939332945601,0.019190181478437,0.0289012652194895,0.0569401115512322,0.0177362823500838,0.0352533340677413,0.020713688676513,0.0506919996286096,0.0635100773984164,0.034809458486357,0.0417426865994156,0.0177294268273321,0.0212566423549195,0.029588422548308,0.0212914334686365,0.0304883377230841,0.00153349219225528,0.00154572979827996,0.0214242842560372,-0.0135555901850781,0.0247825837095188,0.020877713246636,0.0199399154281676,0.00583922794234507,0.032862918157354,0.0195460373929323,0.0213741215801069,0.0315234659882026,0.0161852277312843,0.0505068775884873,0.0466533964510549,0.0293355944964843,0.0266815958877179,0.030224278122181,0.0589949798448524,0.031996665401827,-0.00758394640680836,0.0344641340688177,-0.000710474730722332,0.0251837085903801,0.0498769009577832,-0.0109969827858056,0.0329652512174631,0.00932624661377974,0.000648021664170495,0.00794564974725306,0.039895194725056,0.0835809702399619,0.0185191161314707,0.0229850813963548,0.0320280776037676,0.038140388344121,0.0309872312514768,0.0261351144578088,0.0525621253372643,0.0245295919066215,0.0439692333375921,0.0287609433698867,0.0517069196524903,0.0185316587235659,0.000829064330927567,0.0514438479075775,0.0420652517041773,0.0212530869127814,0.0164382992430323,0.0211861982914558
"3",0.0463487023171469,0.0718614694227643,0.047758690371119,0.0157860971691082,0.0437915159415611,0.0208006796305165,0.0494767500666333,0.031775419123937,0.0522692287467043,0.045494117729214,0.0541865851289197,0.0553666325127179,0.0548348781194466,0.0501517660627936,0.0409230344341025,0.0535937893561756,0.0421271773911429,0.0486379767517232,0.0740443484357412,0.0786837742865286,0.0393157186466265,0.0362339396022557,0.0182774017542387,0.0522159873512476,0.0639913375351439,0.0637831700797279,0.0585926526447292,0.0801568537968413,0.0435469654094229,0.0540700831988592,0.0430842835265776,0.0588590999955225,0.0331113855793744,0.0483173454430597,0.0393629952920857,0.0440614069453645,0.0426693204425267,0.0806405946862397,0.0505437107251928,0.0783246278972151,0.0478507787937852,0.0640395866298301,0.0568836638383648,0.0512946580720085,0.0515366122114216,0.0360040259436272,0.0402276728232476,0.0447264430426224,0.0302608692063452,0.0491352341078376,0.0462530404062129,0.0626849482444646,0.0443537947895264,0.0268433117630511,0.0529923620849893,0.0257584349941765,0.0127476648705346,0.0494892700153449,0.0352672899152897,0.000474492800419328,0.0322878745080433,0.0472779215715377,0.0434972036754894,0.0363225715148366,0.0496536381073866,0.0334728413380544,0.0204163904386723,0.0331429191977159,0.0548671247377645,0.0601203445571198,-0.000146919828269698,0.0538290667229023,0.0387418687291507,0.0497638135306097,0.0720048603140624,0.0370061469333259,0.0658251976755972,0.0272719615955709,0.032787463370973,0.0118859209544564,0.0487956572650922,0.0159281886547755,0.037746545862159,0.0259083798171037,0.0538004828123132,0.063937117249243,0.0177183067928656,0.041639502159399,0.0507456897496538,0.0616197221410116,0.0669032281904934,0.0329365122787811,0.0264730946876261,0.0375613838085138,0.0444297274968768,0.07332261108286,0.0611107858525472,0.0597433124959066,-0.0181759007464374,0.0295952886199116
"4",0.0554459083529846,0.068550822687185,0.0500106125429897,0.0686164494838234,0.0762077488022308,0.0400539465292243,0.0643434750209642,0.0726762831232431,0.0373806353684611,0.0676472985782556,0.0634402698895471,0.0553666325127181,0.078440564265144,0.0387335761446585,0.0650109413528943,0.0671289985486824,0.0686797841999449,0.049902264073673,0.0364441359789526,0.058893132707592,0.0752323976738122,0.0139407895442442,0.0672798151777669,0.0715181389575137,0.0370018003322385,0.0735199929272219,0.0814213869942872,0.0660607032703492,0.0860030629344831,0.0746774674284727,0.0634040717530945,0.0733746562100989,0.0745427843591053,0.0934779553907211,0.0660620599671214,0.0738810627044669,0.0807122181366486,0.0760922463406871,0.0465687570564537,0.0425044129525945,0.0709969372808506,0.0175342866039739,0.0617547156903805,0.0452139245032921,0.0817180471724506,0.0528181248307841,0.0613860672634687,0.0495611387123789,0.0779602815910839,0.0411415437079167,0.0850822901403073,0.0818341561393167,0.0588509201437052,0.0763941930875513,0.0818513918050026,0.0586074274690682,0.0944191245850543,0.0599678933310008,0.0732588351791453,0.0566563542572217,0.0781608008518121,0.0710205676303978,0.0670029779122733,0.0795295952297107,0.0552942541915997,0.058226195401731,0.0799009734783856,0.0574666770072364,0.0802835267045799,0.041792615710699,0.0582879776558052,0.0656962578620792,0.0638694254336637,0.0729267015912192,0.0530033895318351,0.0339163115076515,0.080767312590927,0.069746748547779,0.0657379443793012,0.0560141021360988,0.0629460548019109,0.0518333489944616,0.0660112304150308,0.0484541623622473,0.0432391988646953,0.0695496143592374,0.0877532588599105,0.0656533622215038,0.0573962790060618,0.0585043042979441,0.0403752194177871,0.0841709785573209,0.0419761819844447,0.0641947608619607,0.0421084958261233,0.0415737612231379,0.0635068688282009,0.0522007978198937,0.0574479621413924,0.0549059757560219
"5",0.0439488580945595,0.038752161172248,0.042798192029522,0.0361677021009387,0.0282921865450333,0.040727205589451,0.0326463290660873,0.0263826420705138,0.0355510795900326,0.0479880168102938,0.0421706324769743,0.0409974126260116,0.0389645509563212,0.0106222697765973,0.0405381525898863,0.0539977008890462,0.0377890843109511,0.0311058601898072,0.029955951922444,0.0262874510446943,0.0276886293686363,0.0418429792092214,0.0170541428184427,0.000116368714220334,0.0119115068169525,0.057685020555909,0.0474556401642219,0.029379076740804,0.0470902118879955,0.0514209123003887,0.0546552672944538,0.0270919768926947,-0.00284148895754883,0.051498321064864,-0.00132083299491157,0.0466339181003416,0.0331766157239121,0.0433256294375932,0.0353970169993635,-0.0223804721641585,0.00763843764708864,0.0333802944480787,0.033231519889265,0.0396746676478819,0.0191249539798606,0.0203432253410759,0.00871973742996171,-0.0143771418794109,0.00205940560558003,0.028090806017625,0.0364256768065935,0.00649512560649731,0.0508356206519635,0.0368411075269277,0.0222683162897403,0.0389522589585357,0.021450161983786,0.02849736017003,0.0436697238222452,0.0447299094272984,0.0178363911790198,0.0281736685961653,0.0199080944075378,0.0373527831522712,0.0412095584518774,0.0221076054606465,0.0312524748312248,0.0349887200621561,0.0209857450525816,0.0216431171780552,0.0208173753575492,0.0364201282677321,0.0442654264461053,-0.00671996336658657,0.0180092461886436,0.0396592533141695,0.0312744143230722,0.0314938597125307,0.0595038980806607,0.048742094038991,0.0198369261061773,0.0324132470966439,0.047435774126296,0.0175576505581042,0.0548775408823799,0.0243245233673005,0.0317261680256886,0.0161692007280718,0.0338380483495978,0.0176208284554158,0.0345163917683657,0.0238781341749185,-0.0031664327587092,0.0367156395535977,0.0374480159681442,0.0254074513430544,-0.000482794839376528,0.0141716172392468,0.00737500302079748,0.0223552803266835
"6",-0.0176018136150388,0.00903488334759624,-0.0106980846698891,0.0123395200407277,0.00503959125876767,-0.00769409204780726,-0.000539247832491824,0.00405401761947942,-0.01108044923283,0.000273321260717878,-0.0113987200802751,-0.0120458919342882,0.0262264909969203,0.000220672635470622,0.032270888969458,-0.0314553678637861,-0.0134528508513745,-0.0138032290914737,0.0224667543544379,0.0121057083324085,0.00252261815903499,2.28161303185293e-05,0.013289821055909,0.00892182572693948,0.00695025185308762,0.00745599622817025,0.0157533450536689,0.0077211752787084,0.00218647333243279,0.000998823384806155,0.00628809946764085,-0.00539102918524655,-0.00888790348926522,-0.00529889169566713,-0.0324319060321772,0.00741706296240908,0.0256447307513411,0.00983368992291881,-0.0141270210553456,-0.00155576737290995,0.00295361151467076,0.0191385815360718,-0.00413169813153315,0.012959526992777,-0.0172110731816224,0.0183564559827571,0.011239606602782,-0.00454377927107933,0.00921299422441589,0.0132896435635922,0.00386701151718888,0.0077413551253936,0.0174792985210145,-0.00771753037544737,0.0137169103372813,-0.000281663244994052,0.00265337923435545,0.0122323698875273,-0.0031919172059596,0.0142994616364163,0.0241103417208318,0.0138685611548443,0.0249169734375624,0.0245967319971944,-0.0173666825676846,-0.0248996230497574,0.0175677862118159,-0.0122955225349985,0.00579093649490146,-0.00485282804370984,0.0437379231030069,-0.035074291535807,0.00372899959007155,0.0177194685689417,0.0376297795816735,-0.00168785090071077,0.00670600133264396,0.0260056074228051,-0.00428166657276642,0.0115388176364857,-0.00348651057866657,-0.013187180313063,0.018231028708431,0.0180408036037973,-0.00287644104138201,-0.00178692453773704,0.0103168813123885,0.00907859786495738,-0.0212127694326359,0.00484130787518331,0.0114146457272809,-0.00336191495516492,0.0075604478417992,0.0257081413034316,-0.0228702178694135,0.0258235067828748,-0.00373539290068247,-0.0295101631988218,-0.00415444415297498,-0.00446737602834831
"7",0.0208734130756109,0.00440718985398919,0.0425985841469834,0.0305534851057385,0.0253366006985813,0.0208805626096478,0.0217454728849161,0.0300276015163114,0.0426293938369917,0.0241313752960166,0.0228660038545106,0.0389818551674983,0.0433290152916445,0.0274922478242586,0.0264531229569774,0.02253938553751,0.00677535485214909,-0.0103783118411854,0.0502887561310667,0.050171050909743,0.0472190646355926,0.0367410356624791,0.0490438990303413,0.0510558970338063,0.0445778695681592,0.0362588593195899,0.0400917876122988,0.0367931513153947,-0.00142909694496359,0.0139031623128568,0.0324364288710132,0.0205771724098991,0.0319164196768744,0.050415914667731,0.0346594014290675,0.0246401741546729,0.0146041079696675,0.0300486187544091,0.0349094806983972,0.0272457244106667,0.0169618486280066,0.0487064400121919,0.0532408980503139,0.0135799726779315,0.0176596121726591,0.0310414683063798,0.0417207412505501,0.0583457488759699,0.0256910264486552,0.0286484284779489,0.00180874037773131,0.024523684485658,0.0321265382781334,0.00219941402010895,0.0268258864472966,0.0339078198945522,0.040062643177784,0.0284973601700299,-0.0167884932314423,0.00924797592573859,0.0176872444362021,0.0268970271600612,0.028135704750046,-0.00513049038701392,0.0412095584518771,0.0456266018688697,0.0189260115289153,0.0450474817253082,0.0462969987512956,0.0181557476626896,0.0112853542738027,0.0339441193135551,0.0085977634751503,0.023793365611112,0.0293955613532948,0.0127421103140626,0.0228388881182243,0.00234240365543888,0.0298548850962664,0.0267411218900542,0.0163725063658259,0.0359748261704136,0.0276567086710333,0.0342458078036567,0.0119700058950098,0.0127675703494456,0.0634472401719904,0.029515625778714,0.0235632613649255,0.0358919210685561,0.0199556073336643,0.0166182690260951,0.0193117556665232,0.032281407122895,0.030392410910289,0.0389010370567046,0.0453055797289076,0.0196046099112391,0.014834479331283,0.0390034092163178
"8",-0.0300275607020887,0.0187784476316395,-0.0212416861635804,-0.00338607473927861,-0.0182511852368693,-0.0188295128589214,-0.00490043894024957,-0.0147602681540613,-0.0171309581899543,-0.0140387972688244,-0.0294267333019978,-0.0401687128542418,-0.0312446584167097,-0.0066819237927952,-0.0313483128942513,-0.0206693292038411,-0.0576980926277462,-0.0548278407943873,-0.0364593865401821,-0.0364631034166511,-0.0459580596665696,-0.0284151448912206,-0.0390780255304761,-0.036930520136248,-0.0213839132718215,-0.0316314885961596,-0.0267815825859607,-0.0283479879268079,-0.0193758678971336,-0.0314075609246486,-0.0267385939458624,-0.0310217218450206,-0.0110247282438846,-0.00980380423258526,-0.0057586803756484,-0.0111576221773586,-0.0321173397565,-0.0457507647003533,-0.0326987380772019,-0.0246009292183497,-0.0305987650539995,-0.0143436993185807,-0.00979917502869277,-0.0305830424108428,-0.0402611225706533,-0.041344489129976,-0.0406131490795525,-0.0575382991345225,-0.0246570517001944,-0.0427181595509957,-0.0133039618346178,-0.0206672448966315,-0.0184355398629389,-0.0556984719027795,-0.0251770889850839,-0.0111677866318662,-0.0336400268680849,0.00669020104718067,-0.0283855292817289,-0.0167734516955326,-0.0180724006932117,0.00244843895297291,-0.0179396407916244,-0.0373016901627616,-0.0436473389147027,-0.041855899125245,-0.013804585966026,-0.0230675011786906,-0.0467854794379625,-0.0289098611479062,-0.0468589196386928,-0.0603625652028001,-0.0444914718581733,-0.0299190197711335,-0.0534947183981347,-0.00688911182276437,-0.0148064627121786,-0.00822848387589157,-0.0122962792909689,-0.0323113671756575,-0.0200087490284571,-0.0228394872496172,-0.0258437883970364,-0.0120424004521689,-0.00302551769357445,-0.00591205453601341,0.000260232574901001,-0.0222969249234406,-0.0231598977525791,-0.0306942054473091,-0.0214906188180881,-0.0430017397014,-0.0392659376464785,-0.038573024381113,-0.038192693020259,-0.0377995262025334,-0.0441332617855275,-0.0652172640198977,-0.030795232453049,-0.019243161326042
"9",0.0210247442884808,0.0345913780176204,0.0310725965600971,0.0153729800259785,0.0222380365218003,0.0378015878102243,0.0296098375932717,0.019374057575121,0.0265791687504725,0.0120023378654223,0.0313101882644685,0.0490129122070235,0.0540871069813799,0.0267914837129811,0.0338446602799628,0.0582386734783496,0.00713556027561634,0.0183921809058116,0.0618822805762772,0.0374161962818642,0.0535622267608423,0.0223437979334109,0.0352408553734569,0.0279233641997231,0.0374636803739835,-0.00171732164804973,0.00447996576835633,0.0439368940706338,0.0283121980497086,0.0252019679825263,0.0062880994676411,0.01719605899179,0.0161028737288416,0.0460464686529371,0.0299134626048551,0.00240328497107838,0.0269097192269011,0.0395383525362982,0.0386800213819033,0.0396955745855092,-0.00164592815051693,0.0209395573675963,0.0586761518270697,0.033249285505067,0.0458363269815813,0.0277524640760272,0.0343344340126298,0.0580116325078436,-0.000165018168053838,0.0452893054781546,0.0305824873325053,0.0224471262258642,0.00669281787069206,0.0444901672679293,0.0241913981248981,0.027825580970556,0.0072504867127753,0.00496708602254444,-0.0044186801092057,0.0581916747546522,0.0203145538301374,0.00656942090446651,-0.00325388328388999,0.0278734062159189,0.0340224548006084,0.0528130844043416,0.0229746519206103,0.026578325345234,0.0107591235248667,0.00410189125344111,0.0488608985911014,0.0342994945826557,0.0510014752040273,0.0473432858799679,0.0495110290029842,0.017021366290218,0.00279750043865472,0.0261329492701297,0.00803734340653546,0.0348703860702277,0.0159744560021538,0.00644052416886175,0.00388112744910048,0.0701894721337938,0.0261042164439676,0.00933130752622136,0.0394408451620875,-0.00830247241174322,0.0148373770435264,0.0456533447846109,-0.0257280422292147,0.0230275834299783,0.0271455065100578,0.044064266206149,0.0386622426489961,0.0646429960315574,0.0175045900718106,0.020768363429417,0.0566685924190048,0.0464513455343354
"10",0.0275179583004303,0.0235551786515193,0.0479347980173286,0.0207825750594352,0.0236169297465576,0.0264130319841765,0.0156119179145438,0.0102636440089027,0.0301970463251341,0.0366348146006963,0.0421706324769746,0.0228798892257509,0.0288328615689894,0.0189929361851751,0.0119668836864253,0.0101169077866146,0.0222942437866961,0.0278016143482789,0.0116041912213798,0.00806909971542275,0.0461301464643695,0.0368367423943559,0.0130880254480502,0.0171347155182398,0.0219074264528582,0.0502963753667363,0.0353576536793497,0.0158194654186646,0.0398182371335495,0.0173031738150196,0.0219239300314391,0.0269268087748805,0.010949496684366,0.0163649707825238,0.025967939238537,0.0194350654437728,0.0291144228078313,0.0156105384569133,-0.0113256562437763,0.0151304069359813,0.0112707374800091,0.0233179742113217,0.015887172111442,0.0224028296159105,0.0511365445193662,0.0169575922747099,0.00394147667282072,0.0332206435377978,0.0192380492462656,0.0347325057183922,-0.000258230103927674,0.0224130240259782,0.00607006059475546,0.0125983599547597,0.028970862824869,0.00986808191945714,0.0199348418925358,0.0106099778278417,0.0186531773890154,0.0292748470598305,0.0288409384724734,0.0157307923825917,0.0101854317934033,0.0228460599371224,0.0274922021116934,0.00579117685394833,0.0144283343773588,0.0202546616304213,0.0163068531493272,0.0270892599549984,0.0249458861457847,0.00193313409298895,0.0234050816972461,0.0190821478537301,0.0231770073752439,0.00616230174687902,-0.0130258030377754,0.0286582395110053,0.0250296790772491,0.0116605049732975,0.0111224531980831,-6.61807907115855e-05,0.0506305072161745,0.000179853422919127,0.0319219233536719,0.00109078858675726,0.00221140527037226,0.0108664513184942,0.0460507511947299,0.0461257944590986,0.0172767798978299,-0.00186453917497875,0.0148018019782572,0.0134840021357586,0.00814412312044512,-0.005305728001106,0.0398533376017406,0.00920130068650272,0.0347680455834511,0.0299922675129274
